module,category,archive_port,group,pv_name
CMB06,Vacuum station status,4816,VXSTAT,iocVMELME:fdUsedPercent
CMB06,Vacuum station status,4816,VXSTAT,iocVMELME:memoryUsedPercent
CMB06,BPM (beam position monitor),4817,LABO-LB1-BPM,LABO-LB1-BPM1:Bpm.AMP_REF
CMB06,BPM (beam position monitor),4817,LABO-LB1-BPM,LABO-LB1-BPM1:Bpm.AMP_VECTORSUM
CMB06,BPM (beam position monitor),4817,LABO-LB1-BPM,LABO-LB1-BPM1:Bpm.ELLIPTICITY
CMB06,BPM (beam position monitor),4817,LABO-LB1-BPM,LABO-LB1-BPM1:Bpm.PHA_REF
CMB06,BPM (beam position monitor),4817,LABO-LB1-BPM,LABO-LB1-BPM1:Bpm.PHA_VECTORSUM
CMB06,BPM (beam position monitor),4817,LABO-LB1-BPM,LABO-LB1-BPM1:Bpm.POSITION_X
CMB06,BPM (beam position monitor),4817,LABO-LB1-BPM,LABO-LB1-BPM1:Bpm.POSITION_Y
CMB06,BPM (beam position monitor),4817,LABO-LB1-BPM,LABO-LB1-BPM2:Bpm.AMP_REF
CMB06,BPM (beam position monitor),4817,LABO-LB1-BPM,LABO-LB1-BPM2:Bpm.AMP_VECTORSUM
CMB06,BPM (beam position monitor),4817,LABO-LB1-BPM,LABO-LB1-BPM2:Bpm.ELLIPTICITY
CMB06,BPM (beam position monitor),4817,LABO-LB1-BPM,LABO-LB1-BPM2:Bpm.PHA_REF
CMB06,BPM (beam position monitor),4817,LABO-LB1-BPM,LABO-LB1-BPM2:Bpm.PHA_VECTORSUM
CMB06,BPM (beam position monitor),4817,LABO-LB1-BPM,LABO-LB1-BPM2:Bpm.POSITION_X
CMB06,BPM (beam position monitor),4817,LABO-LB1-BPM,LABO-LB1-BPM2:Bpm.POSITION_Y
CMB06,BPM (beam position monitor),4817,LABO-LB1-BPM,LB1-BPM-CALIB:LectureRefH1
CMB06,BPM (beam position monitor),4817,LABO-LB1-BPM,LB1-BPM-CALIB:LectureRefH2
CMB06,BPM (beam position monitor),4817,LABO-LB1-BPM,LB1-BPM-CALIB:LectureRefRF
CMB06,BPM (beam position monitor),4817,LABO-LB1-BPM,LB1-BPM-CALIB:LectureTemp1
CMB06,BPM (beam position monitor),4817,LABO-LB1-BPM,LB1-BPM-CALIB:LectureTemp2
CMB06,BPM (beam position monitor),4817,LABO-LB1-BPM,LB1-BPM-CALIB:LectureTemp3
CMB06,BPM (beam position monitor),4817,LABO-LB1-BPM,LB1-BPM-CALIB:LectureTension12V
CMB06,BPM (beam position monitor),4817,LINA-BPM011,LINA-BPM011:Bpm.AMPX1
CMB06,BPM (beam position monitor),4817,LINA-BPM011,LINA-BPM011:Bpm.AMPX2
CMB06,BPM (beam position monitor),4817,LINA-BPM011,LINA-BPM011:Bpm.AMPY1
CMB06,BPM (beam position monitor),4817,LINA-BPM011,LINA-BPM011:Bpm.AMPY2
CMB06,BPM (beam position monitor),4817,LINA-BPM011,LINA-BPM011:Bpm.AMP_REF
CMB06,BPM (beam position monitor),4817,LINA-BPM011,LINA-BPM011:Bpm.AMP_VECTORSUM
CMB06,BPM (beam position monitor),4817,LINA-BPM011,LINA-BPM011:Bpm.ELLIPTICITY
CMB06,BPM (beam position monitor),4817,LINA-BPM011,LINA-BPM011:Bpm.PHA_DIFF_X1
CMB06,BPM (beam position monitor),4817,LINA-BPM011,LINA-BPM011:Bpm.PHA_DIFF_X2
CMB06,BPM (beam position monitor),4817,LINA-BPM011,LINA-BPM011:Bpm.PHA_DIFF_Y1
CMB06,BPM (beam position monitor),4817,LINA-BPM011,LINA-BPM011:Bpm.PHA_DIFF_Y2
CMB06,BPM (beam position monitor),4817,LINA-BPM011,LINA-BPM011:Bpm.PHA_REF
CMB06,BPM (beam position monitor),4817,LINA-BPM011,LINA-BPM011:Bpm.PHA_VECTORSUM
CMB06,BPM (beam position monitor),4817,LINA-BPM011,LINA-BPM011:Bpm.POSITION_X
CMB06,BPM (beam position monitor),4817,LINA-BPM011,LINA-BPM011:Bpm.POSITION_Y
CMB06,BPM (beam position monitor),4817,LINA-BPM011,LINA-BPM011:Bpm.REF_SEL
CMB06,BPM (beam position monitor),4817,LINA-BPM021,LINA-BPM021:Bpm.AMPX1
CMB06,BPM (beam position monitor),4817,LINA-BPM021,LINA-BPM021:Bpm.AMPX2
CMB06,BPM (beam position monitor),4817,LINA-BPM021,LINA-BPM021:Bpm.AMPY1
CMB06,BPM (beam position monitor),4817,LINA-BPM021,LINA-BPM021:Bpm.AMPY2
CMB06,BPM (beam position monitor),4817,LINA-BPM021,LINA-BPM021:Bpm.AMP_REF
CMB06,BPM (beam position monitor),4817,LINA-BPM021,LINA-BPM021:Bpm.AMP_VECTORSUM
CMB06,BPM (beam position monitor),4817,LINA-BPM021,LINA-BPM021:Bpm.ELLIPTICITY
CMB06,BPM (beam position monitor),4817,LINA-BPM021,LINA-BPM021:Bpm.PHA_DIFF_X1
CMB06,BPM (beam position monitor),4817,LINA-BPM021,LINA-BPM021:Bpm.PHA_DIFF_X2
CMB06,BPM (beam position monitor),4817,LINA-BPM021,LINA-BPM021:Bpm.PHA_DIFF_Y1
CMB06,BPM (beam position monitor),4817,LINA-BPM021,LINA-BPM021:Bpm.PHA_DIFF_Y2
CMB06,BPM (beam position monitor),4817,LINA-BPM021,LINA-BPM021:Bpm.PHA_REF
CMB06,BPM (beam position monitor),4817,LINA-BPM021,LINA-BPM021:Bpm.PHA_VECTORSUM
CMB06,BPM (beam position monitor),4817,LINA-BPM021,LINA-BPM021:Bpm.POSITION_X
CMB06,BPM (beam position monitor),4817,LINA-BPM021,LINA-BPM021:Bpm.POSITION_Y
CMB06,BPM (beam position monitor),4817,LINA-BPM021,LINA-BPM021:Bpm.REF_SEL
CMB06,BPM (beam position monitor),4817,LINA-BPM031,LINA-BPM031:Bpm.AMPX1
CMB06,BPM (beam position monitor),4817,LINA-BPM031,LINA-BPM031:Bpm.AMPX2
CMB06,BPM (beam position monitor),4817,LINA-BPM031,LINA-BPM031:Bpm.AMPY1
CMB06,BPM (beam position monitor),4817,LINA-BPM031,LINA-BPM031:Bpm.AMPY2
CMB06,BPM (beam position monitor),4817,LINA-BPM031,LINA-BPM031:Bpm.AMP_REF
CMB06,BPM (beam position monitor),4817,LINA-BPM031,LINA-BPM031:Bpm.AMP_VECTORSUM
CMB06,BPM (beam position monitor),4817,LINA-BPM031,LINA-BPM031:Bpm.ELLIPTICITY
CMB06,BPM (beam position monitor),4817,LINA-BPM031,LINA-BPM031:Bpm.PHA_DIFF_X1
CMB06,BPM (beam position monitor),4817,LINA-BPM031,LINA-BPM031:Bpm.PHA_DIFF_X2
CMB06,BPM (beam position monitor),4817,LINA-BPM031,LINA-BPM031:Bpm.PHA_DIFF_Y1
CMB06,BPM (beam position monitor),4817,LINA-BPM031,LINA-BPM031:Bpm.PHA_DIFF_Y2
CMB06,BPM (beam position monitor),4817,LINA-BPM031,LINA-BPM031:Bpm.PHA_REF
CMB06,BPM (beam position monitor),4817,LINA-BPM031,LINA-BPM031:Bpm.PHA_VECTORSUM
CMB06,BPM (beam position monitor),4817,LINA-BPM031,LINA-BPM031:Bpm.POSITION_X
CMB06,BPM (beam position monitor),4817,LINA-BPM031,LINA-BPM031:Bpm.POSITION_Y
CMB06,BPM (beam position monitor),4817,LINA-BPM031,LINA-BPM031:Bpm.REF_SEL
CMB06,BPM (beam position monitor),4817,LINA-BPM041,LINA-BPM041:Bpm.AMPX1
CMB06,BPM (beam position monitor),4817,LINA-BPM041,LINA-BPM041:Bpm.AMPX2
CMB06,BPM (beam position monitor),4817,LINA-BPM041,LINA-BPM041:Bpm.AMPY1
CMB06,BPM (beam position monitor),4817,LINA-BPM041,LINA-BPM041:Bpm.AMPY2
CMB06,BPM (beam position monitor),4817,LINA-BPM041,LINA-BPM041:Bpm.AMP_REF
CMB06,BPM (beam position monitor),4817,LINA-BPM041,LINA-BPM041:Bpm.AMP_VECTORSUM
CMB06,BPM (beam position monitor),4817,LINA-BPM041,LINA-BPM041:Bpm.ELLIPTICITY
CMB06,BPM (beam position monitor),4817,LINA-BPM041,LINA-BPM041:Bpm.PHA_DIFF_X1
CMB06,BPM (beam position monitor),4817,LINA-BPM041,LINA-BPM041:Bpm.PHA_DIFF_X2
CMB06,BPM (beam position monitor),4817,LINA-BPM041,LINA-BPM041:Bpm.PHA_DIFF_Y1
CMB06,BPM (beam position monitor),4817,LINA-BPM041,LINA-BPM041:Bpm.PHA_DIFF_Y2
CMB06,BPM (beam position monitor),4817,LINA-BPM041,LINA-BPM041:Bpm.PHA_REF
CMB06,BPM (beam position monitor),4817,LINA-BPM041,LINA-BPM041:Bpm.PHA_VECTORSUM
CMB06,BPM (beam position monitor),4817,LINA-BPM041,LINA-BPM041:Bpm.POSITION_X
CMB06,BPM (beam position monitor),4817,LINA-BPM041,LINA-BPM041:Bpm.POSITION_Y
CMB06,BPM (beam position monitor),4817,LINA-BPM041,LINA-BPM041:Bpm.REF_SEL
CMB06,BPM (beam position monitor),4817,LINA-BPM051,LINA-BPM051:Bpm.AMPX1
CMB06,BPM (beam position monitor),4817,LINA-BPM051,LINA-BPM051:Bpm.AMPX2
CMB06,BPM (beam position monitor),4817,LINA-BPM051,LINA-BPM051:Bpm.AMPY1
CMB06,BPM (beam position monitor),4817,LINA-BPM051,LINA-BPM051:Bpm.AMPY2
CMB06,BPM (beam position monitor),4817,LINA-BPM051,LINA-BPM051:Bpm.AMP_REF
CMB06,BPM (beam position monitor),4817,LINA-BPM051,LINA-BPM051:Bpm.AMP_VECTORSUM
CMB06,BPM (beam position monitor),4817,LINA-BPM051,LINA-BPM051:Bpm.ELLIPTICITY
CMB06,BPM (beam position monitor),4817,LINA-BPM051,LINA-BPM051:Bpm.PHA_DIFF_X1
CMB06,BPM (beam position monitor),4817,LINA-BPM051,LINA-BPM051:Bpm.PHA_DIFF_X2
CMB06,BPM (beam position monitor),4817,LINA-BPM051,LINA-BPM051:Bpm.PHA_DIFF_Y1
CMB06,BPM (beam position monitor),4817,LINA-BPM051,LINA-BPM051:Bpm.PHA_DIFF_Y2
CMB06,BPM (beam position monitor),4817,LINA-BPM051,LINA-BPM051:Bpm.PHA_REF
CMB06,BPM (beam position monitor),4817,LINA-BPM051,LINA-BPM051:Bpm.PHA_VECTORSUM
CMB06,BPM (beam position monitor),4817,LINA-BPM051,LINA-BPM051:Bpm.POSITION_X
CMB06,BPM (beam position monitor),4817,LINA-BPM051,LINA-BPM051:Bpm.POSITION_Y
CMB06,BPM (beam position monitor),4817,LINA-BPM051,LINA-BPM051:Bpm.REF_SEL
CMB06,BPM (beam position monitor),4817,LINA-BPM061,LINA-BPM061:Bpm.AMPX1
CMB06,BPM (beam position monitor),4817,LINA-BPM061,LINA-BPM061:Bpm.AMPX2
CMB06,BPM (beam position monitor),4817,LINA-BPM061,LINA-BPM061:Bpm.AMPY1
CMB06,BPM (beam position monitor),4817,LINA-BPM061,LINA-BPM061:Bpm.AMPY2
CMB06,BPM (beam position monitor),4817,LINA-BPM061,LINA-BPM061:Bpm.AMP_REF
CMB06,BPM (beam position monitor),4817,LINA-BPM061,LINA-BPM061:Bpm.AMP_VECTORSUM
CMB06,BPM (beam position monitor),4817,LINA-BPM061,LINA-BPM061:Bpm.ELLIPTICITY
CMB06,BPM (beam position monitor),4817,LINA-BPM061,LINA-BPM061:Bpm.PHA_DIFF_X1
CMB06,BPM (beam position monitor),4817,LINA-BPM061,LINA-BPM061:Bpm.PHA_DIFF_X2
CMB06,BPM (beam position monitor),4817,LINA-BPM061,LINA-BPM061:Bpm.PHA_DIFF_Y1
CMB06,BPM (beam position monitor),4817,LINA-BPM061,LINA-BPM061:Bpm.PHA_DIFF_Y2
CMB06,BPM (beam position monitor),4817,LINA-BPM061,LINA-BPM061:Bpm.PHA_REF
CMB06,BPM (beam position monitor),4817,LINA-BPM061,LINA-BPM061:Bpm.PHA_VECTORSUM
CMB06,BPM (beam position monitor),4817,LINA-BPM061,LINA-BPM061:Bpm.POSITION_X
CMB06,BPM (beam position monitor),4817,LINA-BPM061,LINA-BPM061:Bpm.POSITION_Y
CMB06,BPM (beam position monitor),4817,LINA-BPM061,LINA-BPM061:Bpm.REF_SEL
CMB06,BPM (beam position monitor),4817,LINA-BPM071,LINA-BPM071:Bpm.AMPX1
CMB06,BPM (beam position monitor),4817,LINA-BPM071,LINA-BPM071:Bpm.AMPX2
CMB06,BPM (beam position monitor),4817,LINA-BPM071,LINA-BPM071:Bpm.AMPY1
CMB06,BPM (beam position monitor),4817,LINA-BPM071,LINA-BPM071:Bpm.AMPY2
CMB06,BPM (beam position monitor),4817,LINA-BPM071,LINA-BPM071:Bpm.AMP_REF
CMB06,BPM (beam position monitor),4817,LINA-BPM071,LINA-BPM071:Bpm.AMP_VECTORSUM
CMB06,BPM (beam position monitor),4817,LINA-BPM071,LINA-BPM071:Bpm.ELLIPTICITY
CMB06,BPM (beam position monitor),4817,LINA-BPM071,LINA-BPM071:Bpm.PHA_DIFF_X1
CMB06,BPM (beam position monitor),4817,LINA-BPM071,LINA-BPM071:Bpm.PHA_DIFF_X2
CMB06,BPM (beam position monitor),4817,LINA-BPM071,LINA-BPM071:Bpm.PHA_DIFF_Y1
CMB06,BPM (beam position monitor),4817,LINA-BPM071,LINA-BPM071:Bpm.PHA_DIFF_Y2
CMB06,BPM (beam position monitor),4817,LINA-BPM071,LINA-BPM071:Bpm.PHA_REF
CMB06,BPM (beam position monitor),4817,LINA-BPM071,LINA-BPM071:Bpm.PHA_VECTORSUM
CMB06,BPM (beam position monitor),4817,LINA-BPM071,LINA-BPM071:Bpm.POSITION_X
CMB06,BPM (beam position monitor),4817,LINA-BPM071,LINA-BPM071:Bpm.POSITION_Y
CMB06,BPM (beam position monitor),4817,LINA-BPM071,LINA-BPM071:Bpm.REF_SEL
CMB06,BPM (beam position monitor),4817,LINA-BPM081,LINA-BPM081:Bpm.AMPX1
CMB06,BPM (beam position monitor),4817,LINA-BPM081,LINA-BPM081:Bpm.AMPX2
CMB06,BPM (beam position monitor),4817,LINA-BPM081,LINA-BPM081:Bpm.AMPY1
CMB06,BPM (beam position monitor),4817,LINA-BPM081,LINA-BPM081:Bpm.AMPY2
CMB06,BPM (beam position monitor),4817,LINA-BPM081,LINA-BPM081:Bpm.AMP_REF
CMB06,BPM (beam position monitor),4817,LINA-BPM081,LINA-BPM081:Bpm.AMP_VECTORSUM
CMB06,BPM (beam position monitor),4817,LINA-BPM081,LINA-BPM081:Bpm.ELLIPTICITY
CMB06,BPM (beam position monitor),4817,LINA-BPM081,LINA-BPM081:Bpm.PHA_DIFF_X1
CMB06,BPM (beam position monitor),4817,LINA-BPM081,LINA-BPM081:Bpm.PHA_DIFF_X2
CMB06,BPM (beam position monitor),4817,LINA-BPM081,LINA-BPM081:Bpm.PHA_DIFF_Y1
CMB06,BPM (beam position monitor),4817,LINA-BPM081,LINA-BPM081:Bpm.PHA_DIFF_Y2
CMB06,BPM (beam position monitor),4817,LINA-BPM081,LINA-BPM081:Bpm.PHA_REF
CMB06,BPM (beam position monitor),4817,LINA-BPM081,LINA-BPM081:Bpm.PHA_VECTORSUM
CMB06,BPM (beam position monitor),4817,LINA-BPM081,LINA-BPM081:Bpm.POSITION_X
CMB06,BPM (beam position monitor),4817,LINA-BPM081,LINA-BPM081:Bpm.POSITION_Y
CMB06,BPM (beam position monitor),4817,LINA-BPM081,LINA-BPM081:Bpm.REF_SEL
CMB06,BPM (beam position monitor),4817,LINA-BPM091,LINA-BPM091:Bpm.AMPX1
CMB06,BPM (beam position monitor),4817,LINA-BPM091,LINA-BPM091:Bpm.AMPX2
CMB06,BPM (beam position monitor),4817,LINA-BPM091,LINA-BPM091:Bpm.AMPY1
CMB06,BPM (beam position monitor),4817,LINA-BPM091,LINA-BPM091:Bpm.AMPY2
CMB06,BPM (beam position monitor),4817,LINA-BPM091,LINA-BPM091:Bpm.AMP_REF
CMB06,BPM (beam position monitor),4817,LINA-BPM091,LINA-BPM091:Bpm.AMP_VECTORSUM
CMB06,BPM (beam position monitor),4817,LINA-BPM091,LINA-BPM091:Bpm.ELLIPTICITY
CMB06,BPM (beam position monitor),4817,LINA-BPM091,LINA-BPM091:Bpm.PHA_DIFF_X1
CMB06,BPM (beam position monitor),4817,LINA-BPM091,LINA-BPM091:Bpm.PHA_DIFF_X2
CMB06,BPM (beam position monitor),4817,LINA-BPM091,LINA-BPM091:Bpm.PHA_DIFF_Y1
CMB06,BPM (beam position monitor),4817,LINA-BPM091,LINA-BPM091:Bpm.PHA_DIFF_Y2
CMB06,BPM (beam position monitor),4817,LINA-BPM091,LINA-BPM091:Bpm.PHA_REF
CMB06,BPM (beam position monitor),4817,LINA-BPM091,LINA-BPM091:Bpm.PHA_VECTORSUM
CMB06,BPM (beam position monitor),4817,LINA-BPM091,LINA-BPM091:Bpm.POSITION_X
CMB06,BPM (beam position monitor),4817,LINA-BPM091,LINA-BPM091:Bpm.POSITION_Y
CMB06,BPM (beam position monitor),4817,LINA-BPM091,LINA-BPM091:Bpm.REF_SEL
CMB06,BPM (beam position monitor),4817,LINA-BPM101,LINA-BPM101:Bpm.AMPX1
CMB06,BPM (beam position monitor),4817,LINA-BPM101,LINA-BPM101:Bpm.AMPX2
CMB06,BPM (beam position monitor),4817,LINA-BPM101,LINA-BPM101:Bpm.AMPY1
CMB06,BPM (beam position monitor),4817,LINA-BPM101,LINA-BPM101:Bpm.AMPY2
CMB06,BPM (beam position monitor),4817,LINA-BPM101,LINA-BPM101:Bpm.AMP_REF
CMB06,BPM (beam position monitor),4817,LINA-BPM101,LINA-BPM101:Bpm.AMP_VECTORSUM
CMB06,BPM (beam position monitor),4817,LINA-BPM101,LINA-BPM101:Bpm.ELLIPTICITY
CMB06,BPM (beam position monitor),4817,LINA-BPM101,LINA-BPM101:Bpm.PHA_DIFF_X1
CMB06,BPM (beam position monitor),4817,LINA-BPM101,LINA-BPM101:Bpm.PHA_DIFF_X2
CMB06,BPM (beam position monitor),4817,LINA-BPM101,LINA-BPM101:Bpm.PHA_DIFF_Y1
CMB06,BPM (beam position monitor),4817,LINA-BPM101,LINA-BPM101:Bpm.PHA_DIFF_Y2
CMB06,BPM (beam position monitor),4817,LINA-BPM101,LINA-BPM101:Bpm.PHA_REF
CMB06,BPM (beam position monitor),4817,LINA-BPM101,LINA-BPM101:Bpm.PHA_VECTORSUM
CMB06,BPM (beam position monitor),4817,LINA-BPM101,LINA-BPM101:Bpm.POSITION_X
CMB06,BPM (beam position monitor),4817,LINA-BPM101,LINA-BPM101:Bpm.POSITION_Y
CMB06,BPM (beam position monitor),4817,LINA-BPM101,LINA-BPM101:Bpm.REF_SEL
CMB06,BPM (beam position monitor),4817,LINA-BPM111,LINA-BPM111:Bpm.AMPX1
CMB06,BPM (beam position monitor),4817,LINA-BPM111,LINA-BPM111:Bpm.AMPX2
CMB06,BPM (beam position monitor),4817,LINA-BPM111,LINA-BPM111:Bpm.AMPY1
CMB06,BPM (beam position monitor),4817,LINA-BPM111,LINA-BPM111:Bpm.AMPY2
CMB06,BPM (beam position monitor),4817,LINA-BPM111,LINA-BPM111:Bpm.AMP_REF
CMB06,BPM (beam position monitor),4817,LINA-BPM111,LINA-BPM111:Bpm.AMP_VECTORSUM
CMB06,BPM (beam position monitor),4817,LINA-BPM111,LINA-BPM111:Bpm.ELLIPTICITY
CMB06,BPM (beam position monitor),4817,LINA-BPM111,LINA-BPM111:Bpm.PHA_DIFF_X1
CMB06,BPM (beam position monitor),4817,LINA-BPM111,LINA-BPM111:Bpm.PHA_DIFF_X2
CMB06,BPM (beam position monitor),4817,LINA-BPM111,LINA-BPM111:Bpm.PHA_DIFF_Y1
CMB06,BPM (beam position monitor),4817,LINA-BPM111,LINA-BPM111:Bpm.PHA_DIFF_Y2
CMB06,BPM (beam position monitor),4817,LINA-BPM111,LINA-BPM111:Bpm.PHA_REF
CMB06,BPM (beam position monitor),4817,LINA-BPM111,LINA-BPM111:Bpm.PHA_VECTORSUM
CMB06,BPM (beam position monitor),4817,LINA-BPM111,LINA-BPM111:Bpm.POSITION_X
CMB06,BPM (beam position monitor),4817,LINA-BPM111,LINA-BPM111:Bpm.POSITION_Y
CMB06,BPM (beam position monitor),4817,LINA-BPM111,LINA-BPM111:Bpm.REF_SEL
CMB06,BPM (beam position monitor),4817,LINA-BPM121,LINA-BPM121:Bpm.AMPX1
CMB06,BPM (beam position monitor),4817,LINA-BPM121,LINA-BPM121:Bpm.AMPX2
CMB06,BPM (beam position monitor),4817,LINA-BPM121,LINA-BPM121:Bpm.AMPY1
CMB06,BPM (beam position monitor),4817,LINA-BPM121,LINA-BPM121:Bpm.AMPY2
CMB06,BPM (beam position monitor),4817,LINA-BPM121,LINA-BPM121:Bpm.AMP_REF
CMB06,BPM (beam position monitor),4817,LINA-BPM121,LINA-BPM121:Bpm.AMP_VECTORSUM
CMB06,BPM (beam position monitor),4817,LINA-BPM121,LINA-BPM121:Bpm.ELLIPTICITY
CMB06,BPM (beam position monitor),4817,LINA-BPM121,LINA-BPM121:Bpm.PHA_DIFF_X1
CMB06,BPM (beam position monitor),4817,LINA-BPM121,LINA-BPM121:Bpm.PHA_DIFF_X2
CMB06,BPM (beam position monitor),4817,LINA-BPM121,LINA-BPM121:Bpm.PHA_DIFF_Y1
CMB06,BPM (beam position monitor),4817,LINA-BPM121,LINA-BPM121:Bpm.PHA_DIFF_Y2
CMB06,BPM (beam position monitor),4817,LINA-BPM121,LINA-BPM121:Bpm.PHA_REF
CMB06,BPM (beam position monitor),4817,LINA-BPM121,LINA-BPM121:Bpm.PHA_VECTORSUM
CMB06,BPM (beam position monitor),4817,LINA-BPM121,LINA-BPM121:Bpm.POSITION_X
CMB06,BPM (beam position monitor),4817,LINA-BPM121,LINA-BPM121:Bpm.POSITION_Y
CMB06,BPM (beam position monitor),4817,LINA-BPM121,LINA-BPM121:Bpm.REF_SEL
CMB06,BPM (beam position monitor),4817,LINA-BPMCALIB,LINA-BPM-CALIB:LectureRefH1
CMB06,BPM (beam position monitor),4817,LINA-BPMCALIB,LINA-BPM-CALIB:LectureRefH2
CMB06,BPM (beam position monitor),4817,LINA-BPMCALIB,LINA-BPM-CALIB:LectureRefRF
CMB06,BPM (beam position monitor),4817,LINA-BPMCALIB,LINA-BPM-CALIB:LectureTemp1
CMB06,BPM (beam position monitor),4817,LINA-BPMCALIB,LINA-BPM-CALIB:LectureTemp2
CMB06,BPM (beam position monitor),4817,LINA-BPMCALIB,LINA-BPM-CALIB:LectureTemp3
CMB06,BPM (beam position monitor),4817,LINA-BPMCALIB,LINA-BPM-CALIB:LectureTension12V
CMB06,Vacuum,4817,LINA-VIDE,LINA-CMA01-EV1:JP1Mes
CMB06,Vacuum,4817,LINA-VIDE,LINA-CMA01-EV1:JS1Mes
CMB06,Vacuum,4817,LINA-VIDE,LINA-CMA02-EV1:JP1Mes
CMB06,Vacuum,4817,LINA-VIDE,LINA-CMA02-EV1:JS1Mes
CMB06,Vacuum,4817,LINA-VIDE,LINA-CMA03-EV1:JP1Mes
CMB06,Vacuum,4817,LINA-VIDE,LINA-CMA03-EV1:JS1Mes
CMB06,Vacuum,4817,LINA-VIDE,LINA-CMA04-EV1:JP1Mes
CMB06,Vacuum,4817,LINA-VIDE,LINA-CMA04-EV1:JS1Mes
CMB06,Vacuum,4817,LINA-VIDE,LINA-CMA05-EV1:JP1Mes
CMB06,Vacuum,4817,LINA-VIDE,LINA-CMA05-EV1:JS1Mes
CMB06,Vacuum,4817,LINA-VIDE,LINA-CMA06-EV1:JP1Mes
CMB06,Vacuum,4817,LINA-VIDE,LINA-CMA06-EV1:JS1Mes
CMB06,Vacuum,4817,LINA-VIDE,LINA-CMA07-EV1:JP1Mes
CMB06,Vacuum,4817,LINA-VIDE,LINA-CMA07-EV1:JS1Mes
CMB06,Vacuum,4817,LINA-VIDE,LINA-CMA08-EV1:JP1Mes
CMB06,Vacuum,4817,LINA-VIDE,LINA-CMA08-EV1:JS1Mes
CMB06,Vacuum,4817,LINA-VIDE,LINA-CMA09-EV1:JP1Mes
CMB06,Vacuum,4817,LINA-VIDE,LINA-CMA09-EV1:JS1Mes
CMB06,Vacuum,4817,LINA-VIDE,LINA-CMA10-EV1:JP1Mes
CMB06,Vacuum,4817,LINA-VIDE,LINA-CMA10-EV1:JS1Mes
CMB06,Vacuum,4817,LINA-VIDE,LINA-CMA11-EV1:JP1Mes
CMB06,Vacuum,4817,LINA-VIDE,LINA-CMA11-EV1:JS1Mes
CMB06,Vacuum,4817,LINA-VIDE,LINA-CMA12-EV1:JP1Mes
CMB06,Vacuum,4817,LINA-VIDE,LINA-CMA12-EV1:JS1Mes
CMB06,Vacuum,4817,LINA-VIDE,LINA-SC01-EV1:JP1Mes
CMB06,Vacuum,4817,LINA-VIDE,LINA-SC01-EV1:JS1Mes
CMB06,Vacuum,4817,LINA-VIDE,LINA-SC02-EV1:JP1Mes
CMB06,Vacuum,4817,LINA-VIDE,LINA-SC02-EV1:JS1Mes
CMB06,Vacuum,4817,LINA-VIDE,LINA-SC03-EV1:JP1Mes
CMB06,Vacuum,4817,LINA-VIDE,LINA-SC03-EV1:JS1Mes
CMB06,Vacuum,4817,LINA-VIDE,LINA-SC04-EV1:JP1Mes
CMB06,Vacuum,4817,LINA-VIDE,LINA-SC04-EV1:JS1Mes
CMB06,Vacuum,4817,LINA-VIDE,LINA-SC05-EV1:JP1Mes
CMB06,Vacuum,4817,LINA-VIDE,LINA-SC05-EV1:JS1Mes
CMB06,Vacuum,4817,LINA-VIDE,LINA-SC06-EV1:JP1Mes
CMB06,Vacuum,4817,LINA-VIDE,LINA-SC06-EV1:JS1Mes
CMB06,Vacuum,4817,LINA-VIDE,LINA-SC07-EV1:JP1Mes
CMB06,Vacuum,4817,LINA-VIDE,LINA-SC07-EV1:JS1Mes
CMB06,Vacuum,4817,LINA-VIDE,LINA-SC08-EV1:JP1Mes
CMB06,Vacuum,4817,LINA-VIDE,LINA-SC08-EV1:JS1Mes
CMB06,Vacuum,4817,LINA-VIDE,LINA-SC09-EV1:JP1Mes
CMB06,Vacuum,4817,LINA-VIDE,LINA-SC09-EV1:JS1Mes
CMB06,Vacuum,4817,LINA-VIDE,LINA-SC10-EV1:JP1Mes
CMB06,Vacuum,4817,LINA-VIDE,LINA-SC10-EV1:JS1Mes
CMB06,Vacuum,4817,LINA-VIDE,LINA-SC11-EV1:JP1Mes
CMB06,Vacuum,4817,LINA-VIDE,LINA-SC11-EV1:JS1Mes
CMB06,Vacuum,4817,LINA-VIDE,LINA-SC12-EV1:JP1Mes
CMB06,Vacuum,4817,LINA-VIDE,LINA-SC12-EV1:JS1Mes
CMB06,Beam current diagnostic (ACCT/DCCT),4817,LINAC-ACCTDIFF,LINAC-ACCTDIFF-FAST:IMesCret
CMB06,Beam current diagnostic (ACCT/DCCT),4817,LINAC-ACCTDIFF,LINAC-ACCTDIFF-SURV:ICptHard1Mes
CMB06,Beam current diagnostic (ACCT/DCCT),4817,LINAC-ACCTDIFF,LINAC-ACCTDIFF-SURV:ICptSoft4Mes
CMB06,BLM (beam loss monitor),4817,LINAC-BLM,BLM-M1:Mob_BOnCnt_Meas
CMB06,BLM (beam loss monitor),4817,LINAC-BLM,BLM-M2:Mob_BOnCnt_Meas
CMB06,BLM (beam loss monitor),4817,LINAC-BLM,BLM-M3:Mob_BOnCnt_Meas
CMB06,BLM (beam loss monitor),4817,LINAC-BLM,BLM-M4:Mob_BOnCnt_Meas
CMB06,BLM (beam loss monitor),4817,LINAC-BLM,BLM-M5:Mob_BOnCnt_Meas
CMB06,BLM (beam loss monitor),4817,LINAC-BLM,LHE1-BLM11:AlarmCntThld_RB
